id,strategy,gen,completed_at,elapsed_seconds,avg_he,avg_ne,avg_na,avg_ho,avg_fis,avg_oi,avg_ir,band_infr,band_norm,band_hfreq,num_breeders,num_breeding_sires,breed_suffix,replicate_num,total_alleles,litter_size,sires_per_dam,sire_mode
1,OI,1,"2026-07-13 08:34:03",5.9,0.536394,2.46312,6.0909,0.53863636,-0.00461818,0.277276,-0.026892,0.59701,0.11443,0.28856,200,100,dp,1,201,10,1,random
2,OI,2,"2026-07-13 08:34:08",10.7,0.564436,2.63965,5.9697,0.56378788,0.00056061,0.286264,-0.020508,0.57868,0.1066,0.31472,200,100,dp,1,197,10,1,random
3,OI,3,"2026-07-13 08:34:12",15.5,0.593927,2.82633,5.9091,0.59030303,0.00201818,0.308418,-0.015297,0.54359,0.13846,0.31795,200,100,dp,1,195,10,1,random
4,OI,4,"2026-07-13 08:34:17",20.3,0.620188,3.0106,5.8182,0.62212121,-0.00561515,0.353204,-0.02184,0.51563,0.16667,0.31771,200,100,dp,1,192,10,1,random
5,OI,5,"2026-07-13 08:34:22",25.3,0.644048,3.20481,5.7273,0.65015152,-0.01147273,0.405136,-0.025213,0.47619,0.1746,0.34921,200,100,dp,1,189,10,1,random
6,OI,6,"2026-07-13 08:34:27",30.3,0.667494,3.4032,5.6667,0.66590909,-0.00132121,0.401108,-0.012792,0.44385,0.22995,0.3262,200,100,dp,1,187,10,1,random
7,OI,7,"2026-07-13 08:34:34",36.8,0.689809,3.60243,5.6364,0.68106061,0.01303939,0.499272,-0.000548,0.41398,0.24731,0.33871,200,100,dp,1,186,10,1,random
8,OI,8,"2026-07-13 08:34:40",43.3,0.708021,3.78748,5.6364,0.71257576,-0.00361212,0.515496,-0.017111,0.39247,0.29032,0.3172,200,100,dp,1,186,10,1,random
9,OI,9,"2026-07-13 08:34:47",49.9,0.72577,4.01444,5.6364,0.72878788,-0.0046,0.593193,-0.014026,0.36022,0.30108,0.33871,200,100,dp,1,186,10,1,random
10,OI,10,"2026-07-13 08:34:54",56.7,0.739536,4.22599,5.6364,0.74924242,-0.01329394,0.607116,-0.020475,0.3172,0.34946,0.33333,200,100,dp,1,186,10,1,random
11,OI,11,"2026-07-13 08:35:00",63.5,0.751039,4.42299,5.6364,0.75515151,-0.00609697,0.654503,-0.011072,0.30108,0.41398,0.28495,200,100,dp,1,186,10,1,random
12,OI,12,"2026-07-13 08:35:07",70.4,0.76113,4.60748,5.6364,0.76590909,-0.00607273,0.762192,-0.011013,0.26344,0.44086,0.2957,200,100,dp,1,186,10,1,random
13,OI,13,"2026-07-13 08:35:14",77.2,0.768442,4.75225,5.6364,0.77318182,-0.0062303,0.779173,-0.009198,0.22581,0.50538,0.26882,200,100,dp,1,186,10,1,random
14,OI,14,"2026-07-13 08:35:21",84.2,0.776415,4.93744,5.6364,0.77545454,0.0018303,0.836389,-0.001932,0.19355,0.62366,0.1828,200,100,dp,1,186,10,1,random
15,OI,15,"2026-07-13 08:35:28",91,0.782439,5.08276,5.6364,0.78015151,0.00301515,1.10052,0.000776,0.16129,0.68817,0.15054,200,100,dp,1,186,10,1,random
16,OI,16,"2026-07-13 08:35:35",97.8,0.786688,5.19032,5.6364,0.7869697,-0.00079091,1.25316,-0.001306,0.12903,0.72043,0.15054,200,100,dp,1,186,10,1,random
17,OI,17,"2026-07-13 08:35:42",104.6,0.790527,5.29898,5.6364,0.79454546,-0.00544849,1.20954,-0.005917,0.10753,0.80108,0.0914,200,100,dp,1,186,10,1,random
18,OI,18,"2026-07-13 08:35:48",111.5,0.792458,5.35526,5.6364,0.78924242,0.00444848,1.66821,0.004409,0.09677,0.80108,0.10215,200,100,dp,1,186,10,1,random
19,OI,19,"2026-07-13 08:35:55",118.3,0.79437,5.42729,5.6364,0.78439394,0.0128,1.5292,0.012935,0.05914,0.88172,0.05914,200,100,dp,1,186,10,1,random
20,OI,20,"2026-07-13 08:36:02",125.1,0.795397,5.45056,5.6364,0.79348485,0.00180909,1.75979,0.003142,0.06989,0.86022,0.06989,200,100,dp,1,186,10,1,random
21,IR,1,"2026-07-13 08:36:11",5.8,0.520036,2.37637,6.1515,0.58151515,-0.1095,0.243692,-0.127808,0.62069,0.12315,0.25616,200,100,dp,1,203,10,1,random
22,IR,2,"2026-07-13 08:36:16",10.6,0.533403,2.43472,5.8182,0.59984848,-0.11643939,0.279517,-0.135185,0.59896,0.11979,0.28125,200,100,dp,1,192,10,1,random
23,IR,3,"2026-07-13 08:36:21",15.5,0.541833,2.46903,5.7273,0.61045454,-0.12235757,0.272614,-0.133083,0.59259,0.12169,0.28571,200,100,dp,1,189,10,1,random
24,IR,4,"2026-07-13 08:36:26",20.3,0.5524,2.52158,5.6061,0.61909091,-0.11428485,0.280246,-0.129508,0.58919,0.11351,0.2973,200,100,dp,1,185,10,1,random
25,IR,5,"2026-07-13 08:36:31",25.2,0.560718,2.55158,5.4848,0.62666667,-0.1127697,0.286105,-0.123797,0.58011,0.12155,0.29834,200,100,dp,1,181,10,1,random
26,IR,6,"2026-07-13 08:36:36",30.1,0.569397,2.58898,5.4242,0.63742424,-0.1157303,0.303618,-0.126494,0.55307,0.13966,0.30726,200,100,dp,1,179,10,1,random
27,IR,7,"2026-07-13 08:36:42",36.6,0.577164,2.63304,5.303,0.64833334,-0.12062727,0.297754,-0.129297,0.54857,0.13714,0.31429,200,100,dp,1,175,10,1,random
28,IR,8,"2026-07-13 08:36:49",43.1,0.586242,2.67794,5.2121,0.66060606,-0.12651515,0.315169,-0.133852,0.52907,0.13953,0.3314,200,100,dp,1,172,10,1,random
29,IR,9,"2026-07-13 08:36:56",50,0.595352,2.71407,5.1515,0.66636364,-0.11844849,0.3107,-0.126124,0.52353,0.15882,0.31765,200,100,dp,1,170,10,1,random
30,IR,10,"2026-07-13 08:37:03",56.8,0.601991,2.76293,5.1212,0.67772727,-0.1243697,0.340099,-0.130284,0.50888,0.1716,0.31953,200,100,dp,1,169,10,1,random
31,IR,11,"2026-07-13 08:37:09",63.5,0.609191,2.80265,5.1212,0.68090909,-0.11430909,0.354786,-0.122741,0.50888,0.14793,0.3432,200,100,dp,1,169,10,1,random
32,IR,12,"2026-07-13 08:37:16",70.3,0.614824,2.8346,5.0606,0.68772728,-0.11752424,0.317212,-0.12213,0.50299,0.16168,0.33533,200,100,dp,1,167,10,1,random
33,IR,13,"2026-07-13 08:37:23",76.9,0.620739,2.85956,5.0606,0.69878788,-0.12845455,0.36299,-0.129464,0.49701,0.17365,0.32934,200,100,dp,1,167,10,1,random
34,IR,14,"2026-07-13 08:37:29",83.6,0.623097,2.87299,5.0303,0.70090909,-0.12485455,0.372456,-0.12565,0.49398,0.1747,0.33133,200,100,dp,1,166,10,1,random
35,IR,15,"2026-07-13 08:37:36",90.3,0.627958,2.89504,5.0303,0.70939394,-0.13020606,0.380989,-0.132509,0.51205,0.14458,0.34337,200,100,dp,1,166,10,1,random
36,IR,16,"2026-07-13 08:37:43",97,0.632164,2.9176,4.9394,0.70393939,-0.11122424,0.381962,-0.115818,0.48466,0.17178,0.34356,200,100,dp,1,163,10,1,random
37,IR,17,"2026-07-13 08:37:50",103.8,0.63683,2.94814,4.9394,0.7239394,-0.13661515,0.397955,-0.139909,0.47853,0.16564,0.35583,200,100,dp,1,163,10,1,random
38,IR,18,"2026-07-13 08:37:56",110.6,0.639948,2.97021,4.8788,0.71121212,-0.11240909,0.386153,-0.112987,0.47205,0.16149,0.36646,200,100,dp,1,161,10,1,random
39,IR,19,"2026-07-13 08:38:03",117.3,0.644609,3.00264,4.8485,0.72075757,-0.12055455,0.385813,-0.121295,0.475,0.15625,0.36875,200,100,dp,1,160,10,1,random
40,IR,20,"2026-07-13 08:38:10",124.2,0.649867,3.04161,4.7879,0.72818182,-0.11990909,0.396464,-0.124191,0.4557,0.17089,0.37342,200,100,dp,1,158,10,1,random
41,AGR,1,"2026-07-13 08:38:19",8,0.531618,2.45268,6.0606,0.49045454,0.07254242,0.258589,0.061831,0.615,0.095,0.29,200,100,dp,1,200,10,1,random
42,AGR,2,"2026-07-13 08:38:26",15.2,0.555376,2.5887,5.9091,0.51333333,0.0693697,0.262377,0.059244,0.58974,0.11282,0.29744,200,100,dp,1,195,10,1,random
43,AGR,3,"2026-07-13 08:38:33",22.4,0.576655,2.75001,5.8788,0.53363637,0.06807576,0.298109,0.061089,0.57216,0.12371,0.30412,200,100,dp,1,194,10,1,random
44,AGR,4,"2026-07-13 08:38:41",29.8,0.596164,2.9018,5.8485,0.55924242,0.05887273,0.318263,0.049625,0.55959,0.11399,0.32642,200,100,dp,1,193,10,1,random
45,AGR,5,"2026-07-13 08:38:48",37.1,0.615782,3.06021,5.8182,0.57287879,0.0638303,0.325159,0.057619,0.54167,0.11979,0.33854,200,100,dp,1,192,10,1,random
46,AGR,6,"2026-07-13 08:38:55",44.3,0.634139,3.22152,5.7273,0.59409091,0.06076061,0.340369,0.051876,0.5291,0.12169,0.34921,200,100,dp,1,189,10,1,random
47,AGR,7,"2026-07-13 08:39:04",53.3,0.652521,3.41311,5.7273,0.60106061,0.07509091,0.379093,0.068222,0.49735,0.13757,0.36508,200,100,dp,1,189,10,1,random
48,AGR,8,"2026-07-13 08:39:13",62.4,0.668721,3.59382,5.7273,0.63075757,0.05751515,0.383267,0.047233,0.47619,0.1746,0.34921,200,100,dp,1,189,10,1,random
49,AGR,9,"2026-07-13 08:39:22",71.4,0.685473,3.79449,5.7273,0.64166667,0.06617576,0.448665,0.054311,0.42328,0.21693,0.35979,200,100,dp,1,189,10,1,random
50,AGR,10,"2026-07-13 08:39:32",80.6,0.699258,3.99385,5.697,0.65318181,0.06645151,0.454331,0.058548,0.40426,0.24468,0.35106,200,100,dp,1,188,10,1,random
51,AGR,11,"2026-07-13 08:39:41",89.7,0.71207,4.17188,5.697,0.67984849,0.0432303,0.519613,0.038406,0.37766,0.28191,0.34043,200,100,dp,1,188,10,1,random
52,AGR,12,"2026-07-13 08:39:50",98.8,0.723942,4.35705,5.697,0.67939394,0.06584849,0.554321,0.055427,0.3617,0.29255,0.34574,200,100,dp,1,188,10,1,random
53,AGR,13,"2026-07-13 08:39:59",108.1,0.734203,4.49816,5.697,0.69181818,0.05912727,0.576167,0.052831,0.33511,0.33511,0.32979,200,100,dp,1,188,10,1,random
54,AGR,14,"2026-07-13 08:40:09",118,0.745006,4.66469,5.697,0.70106061,0.06423939,0.628298,0.053525,0.30319,0.3883,0.30851,200,100,dp,1,188,10,1,random
55,AGR,15,"2026-07-13 08:40:18",127.3,0.756218,4.83096,5.697,0.71181818,0.05938788,0.711702,0.053247,0.26064,0.46277,0.2766,200,100,dp,1,188,10,1,random
56,AGR,16,"2026-07-13 08:40:28",136.6,0.764576,4.97462,5.697,0.72181818,0.0600697,0.792988,0.052336,0.24468,0.5266,0.22872,200,100,dp,1,188,10,1,random
57,AGR,17,"2026-07-13 08:40:37",145.9,0.772691,5.09809,5.697,0.74151516,0.04133333,0.914917,0.036926,0.22872,0.58511,0.18617,200,100,dp,1,188,10,1,random
58,AGR,18,"2026-07-13 08:40:46",155.2,0.779336,5.21522,5.697,0.74287879,0.04882424,1.06646,0.044103,0.19681,0.64894,0.15426,200,100,dp,1,188,10,1,random
59,AGR,19,"2026-07-13 08:40:56",164.6,0.785149,5.32718,5.697,0.73333333,0.06851818,1.20862,0.063692,0.14362,0.71809,0.1383,200,100,dp,1,188,10,1,random
60,AGR,20,"2026-07-13 08:41:05",174.4,0.790012,5.41892,5.697,0.73909091,0.06843939,1.2031,0.063013,0.12766,0.78723,0.08511,200,100,dp,1,188,10,1,random
61,RANDOM,1,"2026-07-13 08:41:16",5.5,0.510942,2.32229,5.9697,0.51106061,0.00479091,0.232025,0.000182,0.61929,0.10152,0.27919,200,100,dp,1,197,10,1,random
62,RANDOM,2,"2026-07-13 08:41:20",9.9,0.513197,2.34523,5.8182,0.50848485,0.00462727,0.232447,0.010386,0.60938,0.09896,0.29167,200,100,dp,1,192,10,1,random
63,RANDOM,3,"2026-07-13 08:41:25",14.6,0.503109,2.28946,5.697,0.50484848,-0.0034,0.218199,0.00996,0.62234,0.09043,0.28723,200,100,dp,1,188,10,1,random
64,RANDOM,4,"2026-07-13 08:41:29",19,0.504452,2.30377,5.5152,0.50969697,-0.01370909,0.238358,-0.007835,0.60989,0.0989,0.29121,200,100,dp,1,182,10,1,random
65,RANDOM,5,"2026-07-13 08:41:34",23.5,0.506521,2.30278,5.303,0.50560606,-0.00179697,0.246161,0.003759,0.58857,0.12,0.29143,200,100,dp,1,175,10,1,random
66,RANDOM,6,"2026-07-13 08:41:38",28,0.50593,2.30101,5.2121,0.51015152,-0.01014545,0.25557,-0.005108,0.5814,0.12791,0.2907,200,100,dp,1,172,10,1,random
67,RANDOM,7,"2026-07-13 08:41:44",34.3,0.502167,2.28195,5.0909,0.50651515,-0.00457273,0.259444,-0.001702,0.58333,0.11905,0.29762,200,100,dp,1,168,10,1,random
68,RANDOM,8,"2026-07-13 08:41:51",40.4,0.499433,2.26168,5.0606,0.49787879,0.00342424,0.256918,0.008791,0.58084,0.12575,0.29341,200,100,dp,1,167,10,1,random
69,RANDOM,9,"2026-07-13 08:41:57",46.8,0.497415,2.25032,5.0606,0.49287879,0.01114849,0.265605,0.013994,0.5988,0.11377,0.28743,200,100,dp,1,167,10,1,random
70,RANDOM,10,"2026-07-13 08:42:03",53.2,0.4956,2.24936,4.8788,0.48984848,0.00642727,0.277046,0.01748,0.60248,0.09938,0.29814,200,100,dp,1,161,10,1,random
71,RANDOM,11,"2026-07-13 08:42:10",59.6,0.497033,2.25904,4.8182,0.5,-0.00955455,0.289089,-0.004134,0.59748,0.10063,0.30189,200,100,dp,1,159,10,1,random
72,RANDOM,12,"2026-07-13 08:42:16",66,0.497739,2.27167,4.8182,0.49863636,-0.00760606,0.291217,0.001662,0.57233,0.13208,0.2956,200,100,dp,1,159,10,1,random
73,RANDOM,13,"2026-07-13 08:42:23",72.5,0.492876,2.25051,4.7576,0.49893939,-0.01084545,0.30274,-0.00433,0.58599,0.12102,0.29299,200,100,dp,1,157,10,1,random
74,RANDOM,14,"2026-07-13 08:42:29",78.7,0.490645,2.23246,4.7576,0.48893939,0.00575758,0.30376,0.00817,0.57325,0.14013,0.28662,200,100,dp,1,157,10,1,random
75,RANDOM,15,"2026-07-13 08:42:35",85.1,0.488648,2.23036,4.7576,0.48515151,0.01180909,0.319673,0.013606,0.59236,0.10828,0.29936,200,100,dp,1,157,10,1,random
76,RANDOM,16,"2026-07-13 08:42:42",91.5,0.483767,2.22871,4.6667,0.47787879,0.01306061,0.292566,0.020931,0.58442,0.11039,0.30519,200,100,dp,1,154,10,1,random
77,RANDOM,17,"2026-07-13 08:42:48",97.9,0.482088,2.22968,4.5758,0.48590909,-0.01007576,0.286083,-0.001853,0.5894,0.09272,0.31788,200,100,dp,1,151,10,1,random
78,RANDOM,18,"2026-07-13 08:42:54",104.3,0.479945,2.22885,4.5455,0.48181818,-0.00985455,0.281217,0.002282,0.58,0.11333,0.30667,200,100,dp,1,150,10,1,random
79,RANDOM,19,"2026-07-13 08:43:01",110.8,0.480979,2.23693,4.5455,0.48333333,-0.0038697,0.296903,-0.002365,0.57333,0.13333,0.29333,200,100,dp,1,150,10,1,random
80,RANDOM,20,"2026-07-13 08:43:07",117.4,0.482048,2.24415,4.4242,0.48121212,0.0092303,0.326019,0.003937,0.55479,0.15753,0.28767,200,100,dp,1,146,10,1,random
81,OI,1,"2026-07-13 08:46:48",4.9,0.538367,2.50896,5.9091,0.54969697,-0.01503636,0.283432,-0.045644,0.6,0.10769,0.29231,200,100,dp,2,195,10,1,random
82,OI,2,"2026-07-13 08:46:52",9.3,0.566361,2.67694,5.7576,0.56878788,-0.00450606,0.314581,-0.025729,0.55263,0.14211,0.30526,200,100,dp,2,190,10,1,random
83,OI,3,"2026-07-13 08:46:57",13.8,0.597294,2.86651,5.5758,0.59863636,-0.00133939,0.362061,-0.025336,0.53261,0.15217,0.31522,200,100,dp,2,184,10,1,random
84,OI,4,"2026-07-13 08:47:01",18.3,0.621785,3.04329,5.5152,0.62484848,-0.00687576,0.419749,-0.021803,0.50549,0.15385,0.34066,200,100,dp,2,182,10,1,random
85,OI,5,"2026-07-13 08:47:06",22.9,0.64567,3.24659,5.4848,0.65060606,-0.00469091,0.414898,-0.02373,0.46961,0.22099,0.30939,200,100,dp,2,181,10,1,random
86,OI,6,"2026-07-13 08:47:11",27.5,0.666964,3.46256,5.4545,0.66454545,0.00365758,0.535241,-0.009683,0.43333,0.21667,0.35,200,100,dp,2,180,10,1,random
87,OI,7,"2026-07-13 08:47:17",33.7,0.686209,3.69472,5.4545,0.69333333,-0.01199394,0.508455,-0.022263,0.39444,0.25556,0.35,200,100,dp,2,180,10,1,random
88,OI,8,"2026-07-13 08:47:23",39.8,0.704033,3.90933,5.4545,0.70772727,-0.00531212,0.537477,-0.015908,0.36111,0.31667,0.32222,200,100,dp,2,180,10,1,random
89,OI,9,"2026-07-13 08:47:29",46.2,0.718909,4.10434,5.4545,0.71969697,-0.00166061,0.638948,-0.009334,0.33889,0.37222,0.28889,200,100,dp,2,180,10,1,random
90,OI,10,"2026-07-13 08:47:36",52.7,0.733739,4.30652,5.4545,0.74196969,-0.01101212,0.736759,-0.018972,0.27778,0.45,0.27222,200,100,dp,2,180,10,1,random
91,OI,11,"2026-07-13 08:47:42",59.1,0.743958,4.48336,5.4545,0.74439394,0.00006667,0.761467,-0.005371,0.24444,0.52222,0.23333,200,100,dp,2,180,10,1,random
92,OI,12,"2026-07-13 08:47:49",65.5,0.7536,4.63458,5.4545,0.75939394,-0.00699697,0.84054,-0.012275,0.20556,0.58889,0.20556,200,100,dp,2,180,10,1,random
93,OI,13,"2026-07-13 08:47:55",71.9,0.762033,4.79306,5.4545,0.75545454,0.009,0.926392,0.005193,0.18889,0.6,0.21111,200,100,dp,2,180,10,1,random
94,OI,14,"2026-07-13 08:48:01",78.1,0.767812,4.90638,5.4545,0.78303031,-0.01873333,0.965636,-0.021777,0.13889,0.72778,0.13333,200,100,dp,2,180,10,1,random
95,OI,15,"2026-07-13 08:48:08",84.5,0.774288,5.0041,5.4545,0.77242424,0.00234545,1.14354,-0.000099,0.14444,0.7,0.15556,200,100,dp,2,180,10,1,random
96,OI,16,"2026-07-13 08:48:14",91.1,0.778739,5.10218,5.4545,0.77848485,0.00071212,1.19509,-0.00104,0.11667,0.78889,0.09444,200,100,dp,2,180,10,1,random
97,OI,17,"2026-07-13 08:48:21",97.5,0.781997,5.17338,5.4545,0.79090909,-0.00948788,1.54931,-0.011853,0.08333,0.83333,0.08333,200,100,dp,2,180,10,1,random
98,OI,18,"2026-07-13 08:48:27",104,0.784652,5.23965,5.4545,0.79136364,-0.00924242,1.49172,-0.008692,0.06111,0.85556,0.08333,200,100,dp,2,180,10,1,random
99,OI,19,"2026-07-13 08:48:33",110.4,0.786161,5.28122,5.4545,0.78469697,0.00281515,1.42763,0.002768,0.06111,0.86111,0.07778,200,100,dp,2,180,10,1,random
100,OI,20,"2026-07-13 08:48:40",116.8,0.788176,5.34139,5.4545,0.79454545,-0.00762424,1.55717,-0.007727,0.03333,0.94444,0.02222,200,100,dp,2,180,10,1,random
101,IR,1,"2026-07-13 08:48:50",5.2,0.520658,2.40381,5.9394,0.5809091,-0.10449697,0.246219,-0.125098,0.63265,0.07653,0.29082,200,100,dp,2,196,10,1,random
102,IR,2,"2026-07-13 08:48:55",10.1,0.530206,2.44664,5.697,0.5980303,-0.11633636,0.250465,-0.135984,0.60638,0.09043,0.30319,200,100,dp,2,188,10,1,random
103,IR,3,"2026-07-13 08:49:00",15.1,0.537194,2.48181,5.6364,0.60333333,-0.11511818,0.249626,-0.128816,0.60753,0.08602,0.30645,200,100,dp,2,186,10,1,random
104,IR,4,"2026-07-13 08:49:05",20,0.545721,2.5183,5.5455,0.61666667,-0.12337576,0.259805,-0.137422,0.60109,0.08197,0.31694,200,100,dp,2,183,10,1,random
105,IR,5,"2026-07-13 08:49:10",25,0.556152,2.57964,5.5152,0.62560606,-0.11686364,0.268072,-0.133859,0.58791,0.08791,0.32418,200,100,dp,2,182,10,1,random
106,IR,6,"2026-07-13 08:49:15",29.9,0.564236,2.63492,5.3939,0.62909091,-0.11134545,0.269364,-0.121257,0.57303,0.10112,0.32584,200,100,dp,2,178,10,1,random
107,IR,7,"2026-07-13 08:49:21",36.4,0.573942,2.68915,5.2727,0.64166667,-0.10982727,0.301035,-0.125645,0.56322,0.11494,0.32184,200,100,dp,2,174,10,1,random
108,IR,8,"2026-07-13 08:49:27",42.8,0.579239,2.72496,5.2727,0.64469697,-0.10883939,0.327155,-0.116486,0.55172,0.1092,0.33908,200,100,dp,2,174,10,1,random
109,IR,9,"2026-07-13 08:49:34",49.6,0.587064,2.76022,5.2121,0.65969696,-0.12330303,0.309563,-0.12948,0.53488,0.13953,0.32558,200,100,dp,2,172,10,1,random
110,IR,10,"2026-07-13 08:49:41",56.3,0.5935,2.78971,5.1818,0.66909091,-0.12387879,0.341374,-0.131693,0.52047,0.15789,0.32164,200,100,dp,2,171,10,1,random
111,IR,11,"2026-07-13 08:49:48",63,0.601812,2.83344,5.0909,0.67636364,-0.12251212,0.355622,-0.129976,0.51786,0.14881,0.33333,200,100,dp,2,168,10,1,random
112,IR,12,"2026-07-13 08:49:54",69.8,0.60927,2.86712,5.0606,0.68106061,-0.11790303,0.359548,-0.123308,0.50299,0.16168,0.33533,200,100,dp,2,167,10,1,random
113,IR,13,"2026-07-13 08:50:01",76.7,0.615152,2.89866,5.0303,0.69530303,-0.12935758,0.368807,-0.134674,0.50602,0.14458,0.3494,200,100,dp,2,166,10,1,random
114,IR,14,"2026-07-13 08:50:09",84.5,0.620955,2.92686,5.0303,0.69287879,-0.11592727,0.349503,-0.119826,0.49398,0.16265,0.34337,200,100,dp,2,166,10,1,random
115,IR,15,"2026-07-13 08:50:16",91.5,0.63013,2.97562,5,0.70969697,-0.12738788,0.381134,-0.13337,0.47879,0.19394,0.32727,200,100,dp,2,165,10,1,random
116,IR,16,"2026-07-13 08:50:23",98.2,0.637324,3.01595,4.9394,0.70893939,-0.11464545,0.447375,-0.117325,0.45399,0.20859,0.33742,200,100,dp,2,163,10,1,random
117,IR,17,"2026-07-13 08:50:30",105.1,0.642642,3.02201,4.9091,0.72212121,-0.12721515,0.424419,-0.126669,0.44444,0.24074,0.31481,200,100,dp,2,162,10,1,random
118,IR,18,"2026-07-13 08:50:37",112.1,0.647739,3.04684,4.8788,0.72651515,-0.12493939,0.477436,-0.124674,0.43478,0.2236,0.34161,200,100,dp,2,161,10,1,random
119,IR,19,"2026-07-13 08:50:44",119,0.651376,3.06228,4.8485,0.73045454,-0.12429697,0.430342,-0.123312,0.43125,0.225,0.34375,200,100,dp,2,160,10,1,random
120,IR,20,"2026-07-13 08:50:51",125.9,0.656276,3.09291,4.8485,0.72242424,-0.10291515,0.436669,-0.10372,0.43125,0.23125,0.3375,200,100,dp,2,160,10,1,random
121,AGR,1,"2026-07-13 08:51:01",6.9,0.528936,2.45283,5.9394,0.48909091,0.06692727,0.261145,0.062267,0.62245,0.08163,0.29592,200,100,dp,2,196,10,1,random
122,AGR,2,"2026-07-13 08:51:07",13.5,0.55283,2.60475,5.8182,0.51015151,0.06949091,0.278899,0.060373,0.59896,0.08333,0.31771,200,100,dp,2,192,10,1,random
123,AGR,3,"2026-07-13 08:51:14",20.3,0.571882,2.75408,5.7273,0.52318182,0.07808485,0.281223,0.073505,0.57143,0.09524,0.33333,200,100,dp,2,189,10,1,random
124,AGR,4,"2026-07-13 08:51:21",27,0.588736,2.8994,5.7273,0.54727273,0.06695455,0.290023,0.060016,0.56085,0.09524,0.34392,200,100,dp,2,189,10,1,random
125,AGR,5,"2026-07-13 08:51:28",33.7,0.606821,3.06066,5.697,0.54833334,0.0857303,0.307831,0.085686,0.54787,0.10106,0.35106,200,100,dp,2,188,10,1,random
126,AGR,6,"2026-07-13 08:51:34",40.4,0.622224,3.21149,5.6364,0.58469697,0.05692727,0.328089,0.051001,0.52688,0.10753,0.36559,200,100,dp,2,186,10,1,random
127,AGR,7,"2026-07-13 08:51:43",49,0.641364,3.4048,5.6364,0.59166667,0.07719697,0.356243,0.066119,0.47849,0.16129,0.36022,200,100,dp,2,186,10,1,random
128,AGR,8,"2026-07-13 08:51:51",57.4,0.657273,3.58246,5.6364,0.62090909,0.05542424,0.391443,0.045986,0.48387,0.13978,0.37634,200,100,dp,2,186,10,1,random
129,AGR,9,"2026-07-13 08:52:00",66.1,0.671488,3.75195,5.6364,0.62954545,0.05988182,0.406753,0.054848,0.44086,0.19355,0.36559,200,100,dp,2,186,10,1,random
130,AGR,10,"2026-07-13 08:52:09",75,0.684227,3.93225,5.6364,0.62863636,0.08407879,0.448783,0.074651,0.43011,0.19892,0.37097,200,100,dp,2,186,10,1,random
131,AGR,11,"2026-07-13 08:52:18",83.8,0.695848,4.0823,5.6364,0.63909091,0.08559091,0.478617,0.075755,0.37634,0.26882,0.35484,200,100,dp,2,186,10,1,random
132,AGR,12,"2026-07-13 08:52:27",92.7,0.709212,4.23047,5.6364,0.66060606,0.06871212,0.515503,0.061363,0.34409,0.3172,0.33871,200,100,dp,2,186,10,1,random
133,AGR,13,"2026-07-13 08:52:35",101.6,0.719821,4.36948,5.6364,0.66924243,0.07322424,0.566737,0.064809,0.32258,0.3871,0.29032,200,100,dp,2,186,10,1,random
134,AGR,14,"2026-07-13 08:52:44",110.3,0.731936,4.50191,5.6364,0.68636363,0.06750303,0.694089,0.056057,0.30108,0.3871,0.31183,200,100,dp,2,186,10,1,random
135,AGR,15,"2026-07-13 08:52:53",119.1,0.743794,4.65731,5.6364,0.70742424,0.04944242,0.703292,0.043096,0.27419,0.47312,0.25269,200,100,dp,2,186,10,1,random
136,AGR,16,"2026-07-13 08:53:02",128,0.752297,4.78722,5.6364,0.7,0.07387273,0.833334,0.065828,0.25269,0.5,0.24731,200,100,dp,2,186,10,1,random
137,AGR,17,"2026-07-13 08:53:11",137,0.759782,4.91558,5.6364,0.71378788,0.06307273,0.903583,0.057242,0.22043,0.58065,0.19892,200,100,dp,2,186,10,1,random
138,AGR,18,"2026-07-13 08:53:20",145.8,0.76623,5.02966,5.6364,0.71575758,0.06956364,1.02768,0.063261,0.18817,0.65054,0.16129,200,100,dp,2,186,10,1,random
139,AGR,19,"2026-07-13 08:53:29",154.6,0.773088,5.13717,5.6364,0.72651515,0.06349091,1.12944,0.05732,0.16667,0.69892,0.13441,200,100,dp,2,186,10,1,random
140,AGR,20,"2026-07-13 08:53:37",163.4,0.777915,5.22997,5.6364,0.73181819,0.0626,1.24771,0.057512,0.12366,0.76344,0.1129,200,100,dp,2,186,10,1,random
141,RANDOM,1,"2026-07-13 08:53:46",4.6,0.506909,2.33109,5.6667,0.50712121,0.00286667,0.234824,0.004505,0.62567,0.08021,0.29412,200,100,dp,2,187,10,1,random
142,RANDOM,2,"2026-07-13 08:53:50",8.6,0.508879,2.33739,5.4848,0.50878788,0.00148485,0.240764,0.001289,0.60221,0.1105,0.28729,200,100,dp,2,181,10,1,random
143,RANDOM,3,"2026-07-13 08:53:54",12.8,0.508997,2.33222,5.2424,0.49954545,0.02143939,0.259095,0.021135,0.59538,0.12139,0.28324,200,100,dp,2,173,10,1,random
144,RANDOM,4,"2026-07-13 08:53:58",17.1,0.510158,2.33177,5.2121,0.51333333,-0.0035697,0.289313,-0.004664,0.59302,0.12209,0.28488,200,100,dp,2,172,10,1,random
145,RANDOM,5,"2026-07-13 08:54:03",21.3,0.508409,2.31851,5.0606,0.50681818,-0.00002727,0.286943,0.007939,0.58683,0.11377,0.2994,200,100,dp,2,167,10,1,random
